brand,model,display,colors,os,cpu,sensors,speaker,jack,gps,weight,mem,ram,camera,battery,price,vol,size,ppi,release
Motorola,ATRIX 4G,TFT,Black,Android,Dual-core 1.0 GHz Cortex-A9,Fingerprint (rear-mounted)| accelerometer| proximity| compass,Yes,Yes,Yes,135,16,1,5,1930,190,82.3,4,275,2011
Motorola,Cliq 2,TFT,Black,Android,1.0 GHz,Accelerometer| proximity| compass,Yes,Yes,Yes,175,1,0.512,5,1420,200,100.2,3.7,265,2011
Motorola,DROID BIONIC XT875,TFT,Black,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,158.8,16,0.512,8,1735,210,93.8,4.3,256,2011
Motorola,DROID X ME811,TFT,Black,Android,1.2 GHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,155,1,0.512,8,1540,150,82.7,4.3,228,2011
Motorola,DROID BIONIC XT865,TFT,Black,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,158,16,0.512,8,1930,250,112,4.3,256,NA
Motorola,MOTO ME525,TFT,Black,Android,800 MHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,118,2,0.512,5,1500,150,84.6,3.7,265,2011
Motorola,MILESTONE 2 ME722,TFT,Black,Android,1.0 GHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,169,8,0.512,5,1390,110,96.4,3.7,265,2011
Motorola,DROID 2 Global,TFT,White| Black,Android,1.2 GHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,173,8,0.512,5,1420,200,96.4,3.7,265,NA
Motorola,EX122,TFT,Black,Other,NA,NA,Yes,Yes,No,97,NA,0.064,3.15,910,80,78.1,3.2,146,NA
Motorola,EX128,TFT,Black,Other,NA,NA,Yes,Yes,No,80,NA,NA,3.15,910,100,78.1,3.2,146,NA
Motorola,MOTOTV EX245,TFT,Black,Other,NA,NA,Yes,Yes,No,NA,NA,NA,3.15,910,90,75.2,3.2,160,NA
Motorola,DROID PRO XT610,TFT,Black,Android,1.0 GHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,134,2,0.512,5,1420,110,83.5,3.1,186,NA
Motorola,XT301,TFT,Black,Android,528 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,110,NA,0.256,3.15,1170,170,92,3,133,2011
Motorola,SPICE XT300,TFT,Black,Android,528 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,145,NA,0.256,3.15,1170,170,99.4,3,133,NA
Motorola,FLIPSIDE MB508,TFT,Black,Android,720 MHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,145,NA,0.512,3.15,1170,170,94.4,3.1,186,NA
Motorola,MOTO MT716,TFT,Black,Android,600 MHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,182,NA,0.512,8,1380,180,113.3,3.7,265,NA
Motorola,BRAVO MB520,TFT,Black,Android,800 MHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,122,2,0.512,3.15,1540,150,91.8,3.7,265,NA
Motorola,CITRUS WX445,TFT,Black,Android,528 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,110,NA,0.256,3.15,1150,90,92,3,133,NA
Motorola,EX300,TFT,Black,Other,QSC 6270,Accelerometer,Yes,Yes,Yes,105,NA,NA,3.15,1150,140,84.3,2.8,143,NA
Motorola,EX210,TFT,Black,Other,NA,Accelerometer,Yes,Yes,No,130,NA,NA,3.15,1130,130,89.6,3.2,146,NA
Motorola,EX201,TFT,Black,Other,NA,Accelerometer,Yes,Yes,Yes,112.5,NA,NA,2,910,140,96.2,3,155,NA
Motorola,DEFY,TFT,Black| White,Android,800 MHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,118,2,0.512,5,1540,110,84.6,3.7,265,NA
Motorola,MILESTONE 2,TFT,Black,Android,1.0 GHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,169,8,0.512,5,1400,170,96.4,3.7,265,NA
Motorola,DROID 2,TFT,Black,Android,1.0 GHz,Accelerometer| proximity| compass,Yes,Yes,Yes,169,8,NA,5,1400,180,96.4,3.7,265,NA
Motorola,CHARM,TFT,Golden Bronze| Cabernet,Android,600 MHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,110,NA,0.512,3.15,1130,150,75.4,2.8,143,NA
Motorola,ES400,TFT,Black,Windows,600 MHz ARM 11,Fingerprint (rear-mounted)| accelerometer,Yes,No,Yes,156,1,0.256,3.15,1540,220,127.8,3,267,NA
Motorola,DROID X2,TFT,Black,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,155,8,0.512,8,1540,230,82.7,4.3,256,2011
Motorola,DROID X,TFT,Black,Android,1.0 GHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,155,6.5,0.512,8,1540,150,82.7,4.3,228,NA
Motorola,MILESTONE XT720,TFT,Black Slate,Android,600 MHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,139,NA,0.256,8,1390,190,77,3.7,265,NA
Motorola,XT720 MOTOROI,TFT,Gentle Black,Android,720 MHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,139,NA,0.256,8,1390,250,77,3.7,265,NA
Motorola,Quench XT5 XT502,TFT,Brown,Android,600 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,114,NA,0.256,5,1270,200,82.2,3.2,180,NA
Motorola,Quench XT3 XT502,TFT,Brown,Android,600 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,114,NA,0.256,3.15,1270,170,82.2,3.2,180,NA
Motorola,FlipOut,TFT,White| Fairway Green| Poppy Red| Raspberry Crush| Brilliant Blue| Licorice| Saffron,Android,600 MHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,120,NA,0.512,3.15,1130,90,76.3,2.8,143,NA
Motorola,QUENCH,TFT,Black| White| Licorice| Purple,Android,528 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,130,NA,0.256,5,1420,100,86.9,3.1,186,NA
Motorola,BACKFLIP,TFT,Platinum Silver,Android,528 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,133,NA,0.256,5,1400,150,87.6,3.1,186,NA
Motorola,XT800 ZHISHANG,TFT,Black,Android,550 MHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,137,1,0.512,5,1390,230,84.5,3.7,265,NA
Motorola,XT701,TFT,Black,Android,600 MHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,140,NA,0.256,5,1420,230,77,3.7,265,NA
Motorola,MT710 ZHILING,TFT,Black| Red,Android,624 MHz Marvell PXA310,Accelerometer,Yes,Yes,Yes,125,4,0.256,5,1140,230,86.4,3.7,265,NA
Motorola,MOTO XT702,TFT,Black,Android,600 MHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,165,NA,0.256,5,1390,150,95.2,3.7,265,NA
Motorola,MILESTONE,TFT,Black,Android,600 MHz Cortex-A8,Accelerometer| proximity| compass,Yes,Yes,Yes,165,NA,0.256,5,1400,130,95.2,3.7,265,NA
Motorola,DEXT MB220,TFT,Midnight Titanium| Winter White,Android,528 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,163,1,0.256,5,1420,130,103.1,3.1,186,NA
Motorola,ROKR ZN50,TFT,Black,Other,NA,Accelerometer,Yes,Yes,Yes,143,NA,NA,3.15,950,140,84.1,3.2,153,NA
Motorola,MC55,TFT,Black,Windows,520 MHz Intel PXA270,NA,Yes,No,Yes,336,NA,0.128,2,2400,150,316,3.5,114,NA
Motorola,E11,TFT,Black,Other,NA,NA,Yes,No,No,139,NA,NA,3.15,910,120,87.4,2.8,143,NA
Motorola,A3100,TFT,Black,Windows,528 MHz ARM 11,NA,Yes,Yes,Yes,119,NA,0.128,3.15,1170,150,90,2.8,143,NA
Motorola,A3000,TFT,Black,Windows,400 MHz ARM 11,NA,Yes,Yes,Yes,119,NA,0.128,3.15,1130,130,90.3,2.8,143,NA
Motorola,VE75,TFT,Black| Gray,Other,NA,NA,Yes,No,No,137,NA,NA,2,850,110,114.2,2.6,179,NA
Motorola,A1210,TFT,Golden white| Xuan Yue Powder| Deep Brown,Other,NA,NA,Yes,Yes,No,125,NA,NA,3.15,1130,120,112.5,2.8,167,NA
NEC,Terrain,TFT,Black,Android,Dual-core 1.5 GHz Krait,Accelerometer| proximity| compass,Yes,Yes,Yes,171.8,8,1,5,1900,330,119.2,3.1,258,2013
NIU,Niutek 3G 3.5 N209,TFT,Black| White,Android,1.0 GHz Cortex-A9,Accelerometer| proximity,Yes,Yes,Yes,71,NA,0.512,3.2,1200,100,88.5,3.5,165,2012
NIU,Niutek 3G 4.0 N309,TFT,Black| White,Android,1.0 GHz Cortex-A9,Accelerometer| proximity,Yes,Yes,Yes,71,NA,0.512,5,1650,150,84.3,4,233,2012
NIU,Niutek N109,TFT,Black| White,Android,416 MHz,Accelerometer| compass,Yes,Yes,Yes,71,NA,0.128,2,1000,60,86,2.8,206,2012
Nokia,3,LCD,Silver White| Matte Black| Tempered Blue| Copper White,Android,Quad-core 1.4 GHz Cortex-A53,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,NA,16,2,8,2630,160,87,5,294,2017
Nokia,5,LCD,Tempered Blue| Silver| Matte Black| Copper,Android,Octa-core 1.4 GHz Cortex-A53,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Yes,Yes,Yes,NA,16,2,13,3000,200,86.8,5.2,282,2017
Nokia,6,LCD,Arte Black| Matte Black| Tempered Blue| Silver| Copper,Android,Octa-core 1.4 GHz Cortex-A53,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Yes,Yes,Yes,169,32,3,16,3000,230,92.2,5.5,403,2017
Nokia,230 Dual SIM,TFT,Black| White,Other,NA,NA,Yes,Yes,No,91.8,NA,NA,2,1200,70,72.5,2.8,143,2015
Nokia,230,TFT,Black| White,Other,NA,NA,Yes,Yes,No,91.8,NA,NA,2,1200,70,72.5,2.8,143,2015
Nokia,Lumia 638,LCD,Black,Windows,Quad-core 1.2 GHz Cortex-A7,Accelerometer,Yes,Yes,Yes,136,8,1,5,1830,100,79.5,4.5,218,2014
Nokia,N1,LCD,Natural Aluminum| Lava Gray,Android,Quad-core 2.3 GHz,Accelerometer| gyro| compass,Yes,Yes,No,318,32,2,8,5300,320,191.9,7.9,324,2015
Nokia,Lumia 730 Dual SIM,OLED,Orange| green| white| black,Windows,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass| sensor core,Yes,Yes,Yes,130,8,1,6.7,2200,170,80.3,4.7,316,2014
Nokia,Lumia 735,OLED,Orange| green| white| black,Windows,Quad-core 1.2 GHz Cortex-A7,Accelerometer| gyro| proximity| compass| sensor core,Yes,Yes,Yes,134,8,1,6.7,2200,220,82.1,4.7,312,2014
Nokia,Lumia 830,LCD,Orange| green| white| black| gold,Windows,Quad-core 1.2 GHz Cortex-A7,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,150,16,1,10,2200,330,83.8,5,294,2014
Nokia,Lumia 530 Dual SIM,TFT,Bright orange| Bright green| White| Dark grey,Windows,Quad-core 1.2 GHz Cortex-A7,Accelerometer,Yes,Yes,Yes,129,4,0.512,5,1430,100,87.3,4,245,2014
Nokia,Lumia 530,TFT,Bright orange| Bright green| White| Dark grey,Windows,Quad-core 1.2 GHz Cortex-A7,Accelerometer,Yes,Yes,Yes,129,4,0.512,5,1430,100,87.3,4,245,2014
Nokia,X2 Dual SIM,LCD,Glossy green| orange black| yellow| white| matt dark grey,Android,Dual-core 1.2 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,150,4,1,5,1800,90,92.3,4.3,217,2014
Nokia,225,TFT,Red| yellow| green| black| white,Other,NA,NA,Yes,Yes,No,99.8,NA,NA,2,1200,50,71.6,2.8,143,2014
Nokia,225 Dual SIM,TFT,Red| yellow| green| black| white,Other,NA,NA,Yes,Yes,No,100.6,NA,NA,2,1200,50,71.6,2.8,143,2014
Nokia,Lumia 930,AMOLED,Bright orange| bright green| white| black| gold,Windows,Quad-core 2.2 GHz Krait 400,Accelerometer| gyro| proximity| compass| sensor core,Yes,Yes,Yes,167,32,2,20,2420,370,95.3,5,441,2014
Nokia,Lumia 635,LCD,Bright Orange| bright green| bright yellow| white| black,Windows,Quad-core 1.2 GHz Cortex-A7,Accelerometer| sensor core,Yes,Yes,Yes,134,8,1,5,1830,110,79.5,4.5,221,2014
Nokia,Lumia 630 Dual SIM,LCD,Bright Orange| bright green| bright yellow| white| black,Windows,Quad-core 1.2 GHz Cortex-A7,Accelerometer| sensor core,Yes,Yes,Yes,134,8,0.512,5,1830,140,79.5,4.5,221,2014
Nokia,Lumia 630,LCD,Bright Orange| bright green| bright yellow| white| black,Windows,Quad-core 1.2 GHz Cortex-A7,Accelerometer| sensor core,Yes,Yes,Yes,134,8,0.512,5,1830,110,79.5,4.5,221,2014
Nokia,XL,LCD,Bright green| orange| cyan| yellow| black| white,Android,Dual-core 1.0 GHz Cortex-A5,Accelerometer| proximity,Yes,Yes,Yes,190,4,NA,5,2000,100,119.8,5,187,2014
Nokia,X+,LCD,Bright green| bright red| cyan| yellow| black| white,Android,Dual-core 1.0 GHz Cortex-A5,Accelerometer| proximity,Yes,Yes,Yes,128.7,4,NA,3.15,1500,120,75.7,4,233,2014
Nokia,X,LCD,Bright green| bright red| cyan| yellow| black| white,Android,Dual-core 1.0 GHz Cortex-A5,Accelerometer| proximity,Yes,Yes,Yes,128.7,4,0.512,3.15,1500,100,75.7,4,233,2014
Nokia,Asha 230,TFT,Bright Red| Yellow| Bright Green| White| Cyan| Black,Other,NA,Accelerometer| proximity,Yes,Yes,NA,89.3,NA,0.064,1.3,1020,60,77,2.8,143,2014
Nokia,Lumia Icon,AMOLED,Black| White,Windows,Quad-core 2.2 GHz Krait 400,Accelerometer| gyro| proximity| compass| sensor core,Yes,Yes,Yes,167,32,2,20,2420,400,95.3,5,441,2014
Nokia,Lumia 525,LCD,Black| White| Yellow| Red,Windows,Dual-core 1.0 GHz,Accelerometer| proximity,Yes,Yes,Yes,124,8,1,5,1430,120,76,4,233,2014
Nokia,Lumia 1520,LCD,Yellow| white| black| red| green (AT&T),Windows,Quad-core 2.2 GHz Krait 400,Accelerometer| gyro| proximity| compass| sensor core,Yes,Yes,Yes,209,16,2,20,3400,350,121,6,367,2013
Nokia,Lumia 1320,LCD,Yellow| white| black| red,Windows,Dual-core 1.7 GHz Krait 300,Accelerometer| proximity| compass,Yes,Yes,Yes,220,8,1,5,3400,210,138.2,6,245,2014
Nokia,Asha 503 Dual SIM,TFT,Yellow| black| green| red| blue| white,Other,NA,Accelerometer| proximity,Yes,Yes,No,111.4,NA,NA,5,1200,100,79,3,133,2013
Nokia,Asha 503,TFT,Yellow| black| green| red| blue| white,Other,NA,Accelerometer| proximity,Yes,Yes,No,110.2,NA,NA,5,1200,90,79,3,133,2013
Nokia,Asha 502 Dual SIM,TFT,Bright Red| Bright Green| Cyan| Yellow| White and Black,Other,NA,Accelerometer| proximity,Yes,Yes,No,100,NA,0.064,5,1010,80,65.8,3,133,2013
Nokia,Asha 500 Dual SIM,TFT,Bright Red| Bright Green| Cyan| Yellow| White and Black,Other,NA,Accelerometer| proximity,Yes,Yes,No,101.3,NA,0.064,2,1200,60,74.6,2.8,143,2013
Nokia,Asha 500,TFT,Bright Red| Bright Green| Cyan| Yellow| White and Black,Other,NA,Accelerometer| proximity,Yes,Yes,No,101,NA,0.064,2,1200,60,74.6,2.8,143,2013
Nokia,Lumia 625,LCD,Orange| Bright green| Yellow| Black and white,Windows,Dual-core 1.2 GHz Krait,Accelerometer| proximity,Yes,Yes,Yes,159,8,0.512,5,2000,160,88.7,4.7,199,2013
Nokia,Lumia 1020,AMOLED,Yellow| white| black| red (AT&T exclusive),Windows,Dual-core 1.5 GHz Krait,Accelerometer| gyro| proximity| compass| barometer,Yes,Yes,Yes,158,32,2,41,2000,400,96.8,4.5,332,2013
Nokia,Lumia 925,AMOLED,Black| White| Gray,Windows,Dual-core 1.5 GHz Krait,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,139,16,1,8,2000,260,77.4,4.5,332,2013
Nokia,Lumia 928,AMOLED,Black| White,Windows,Dual-core 1.5 GHz Krait,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,162,32,1,8,2000,380,92.6,4.5,332,2013
Nokia,Asha 501,TFT,Bright Red| Bright Green| Cyan| Yellow| White and Black,Other,NA,Accelerometer| proximity,Yes,Yes,No,98.2,NA,0.064,3.15,1200,80,69.6,3,133,2013
Nokia,Lumia 720,LCD,White| Red| Yellow| Cyan/Black,Windows,Dual-core 1.0 GHz,Accelerometer| proximity| compass,Yes,Yes,Yes,128,8,0.512,6.7,2000,200,77.7,4.3,217,2013
Nokia,Lumia 520,LCD,Yellow| red| cyan| white/black,Windows,Dual-core 1.0 GHz,Accelerometer| proximity,Yes,Yes,Yes,124,8,0.512,5,1430,70,76,4,233,2013
Nokia,Asha 310,TFT,Black| White| Golden Light,Other,NA,Accelerometer,Yes,Yes,No,103.7,NA,0.064,2,1110,80,77.1,3,155,2013
Nokia,Lumia 505,AMOLED,Black| White| Red| Pink,Windows,800 MHz Cortex-A5,Accelerometer| proximity,Yes,Yes,Yes,131,4,0.256,8,1300,140,81.7,3.7,252,2013
Nokia,Lumia 620,TFT,Lime green| orange| magenta| yellow| cyan| white| black,Windows,Dual-core 1.0 GHz Krait,Accelerometer| proximity| compass,Yes,Yes,Yes,127,8,0.512,5,1300,120,77.6,3.8,246,2013
Nokia,Lumia 822,AMOLED,Black| Gray| White| Red,Windows,Dual-core 1.5 GHz Krait,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,141.6,16,1,8,1800,320,97.9,4.3,217,2012
Nokia,Lumia 510,TFT,White| Cyan| Black| Red| Yellow,Windows,800 MHz Cortex-A5,Accelerometer| proximity,Yes,Yes,Yes,129,4,0.256,5,1300,110,90.1,4,233,2012
Nokia,Lumia 810,AMOLED,Black| Cyan,Windows,Dual-core 1.5 GHz Krait,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,145,8,1,8,1800,250,95.3,4.3,217,2012
Nokia,Asha 309,TFT,Black| White,Other,NA,Accelerometer,Yes,Yes,No,102,NA,0.064,2,1110,90,78.3,3,155,2012
Nokia,Asha 308,TFT,Black| Golden light,Other,NA,Accelerometer,Yes,Yes,No,104,NA,0.064,2,1110,70,77.1,3,155,2012
Nokia,Lumia 920,LCD,Black| Gray| Red| Yellow| White,Windows,Dual-core 1.5 GHz Krait,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,185,32,1,8,2000,210,98.7,4.5,332,2012
Nokia,Lumia 820,AMOLED,Black| Gray| Red| Yellow| White| Blue| Violet,Windows,Dual-core 1.5 GHz Krait,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,160,8,1,8,1650,170,84,4.3,217,2012
Nokia,Asha 311,TFT,Dark Grey| Rose Red| Blue| Brown| Sand White,Other,1.0 GHz,Accelerometer| proximity,Yes,Yes,No,95,NA,0.128,3.15,1110,80,71.1,3,155,2012
Nokia,Asha 306,TFT,Silver White| Red| Mid Blue| Dark Grey,Other,NA,Accelerometer,Yes,Yes,No,96,NA,NA,2,1110,70,76,3,155,2012
Nokia,Asha 305,TFT,Silver White| Red| Mid Blue| Dark Grey,Other,NA,Accelerometer,Yes,Yes,No,98,NA,NA,2,1110,70,76,3,155,2012
Nokia,Lumia 610 NFC,TFT,Black| white,Windows,800 MHz ARM Cortex-A5,Accelerometer| proximity| compass,Yes,Yes,Yes,135,8,0.256,5,1300,110,88.5,3.7,252,2012
Nokia,808 PureView,AMOLED,Black| White| Red,Other,1.3 GHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,169,16,0.512,41,1400,280,103.7,4,184,2012
Nokia,800c,AMOLED,Black| Cyan,Windows,1.4 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,142,16,0.512,8,1450,170,86.3,3.7,252,2012
Nokia,Lumia 610,TFT,White| Cyan| Magenta| Black,Windows,800 MHz ARM Cortex-A5,Accelerometer| proximity| compass,Yes,Yes,Yes,131.5,8,0.256,5,1300,90,88.5,3.7,252,2012
Nokia,Lumia 900,AMOLED,Black| cyan| white| magenta,Windows,1.4 GHz Scorpion,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,160,16,0.512,8,1830,160,100.7,4.3,217,2012
Nokia,Lumia 900 AT&T,AMOLED,Matte black| cyan| pink,Windows,1.4 GHz Scorpion,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,160,16,0.512,8,1830,160,100.7,4.3,217,2012
Nokia,801T,TFT,Black,Symbian,680 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,170,8,0.256,8,1300,220,104.2,4,184,2012
Nokia,Lumia 800,AMOLED,Black| Cyan| Magenta| White,Windows,1.4 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,142,16,0.512,8,1450,140,86.3,3.7,252,2011
Nokia,Lumia 710 T-Mobile,TFT,Black| white/black,Windows,1.4 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,125.5,8,0.512,5,1300,130,92.8,3.7,252,2012
Nokia,Lumia 710,TFT,Black| White (front)/ black| white| cyan| fuchsia| yellow (back),Windows,1.4 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,125.5,8,0.512,5,1300,100,92.8,3.7,252,2011
Nokia,Asha 303,TFT,Red| Graphite| Silver White| Aqua| Green| Purple,Other,1.0 GHz,NA,Yes,Yes,No,99,NA,0.128,3.2,1300,110,90.2,2.6,154,2011
Nokia,603,LCD,Black| white (front panel)/ black| white| fuchsia| green| yellow| blue (back panel),Symbian,1.0 GHz,Accelerometer| proximity| compass,Yes,Yes,Yes,109.6,2,0.512,5,NA,100,82.3,3.5,210,2011
Nokia,C5-06,TFT,Graphite Black| Aluminium Grey| Red| Orange| Blue| Black Illuvial| White Illuvial| White/Red| White/Orange,Symbian,600 MHz,Accelerometer,Yes,Yes,Yes,93,NA,0.128,2,1000,90,74.5,3.2,229,2012
Nokia,C5-05,TFT,Black/Aluminium grey| Black Lilac| White Lilac| White/Graphite grey,Symbian,600 MHz,Accelerometer,Yes,Yes,Yes,93,NA,0.128,2,1000,80,74.5,3.2,229,2011
Nokia,C5-04,TFT,Graphite Black| Aluminium Grey| Red| Orange| Blue| Black Illuvial| White Illuvial| White/Red| White/Orange,Symbian,600 MHz,Accelerometer,Yes,Yes,Yes,100,NA,0.128,2,1000,100,74.2,3.2,229,2011
Nokia,701,LCD,Steel dark| silver light| amethyst violet| white,Symbian,1.0 GHz ARM11 (1.3GHz after update),Accelerometer| proximity| compass,Yes,Yes,Yes,131,8,0.512,8,1300,150,73.2,3.5,210,2011
Nokia,700,AMOLED,Cool Grey| Silver/White| Coral Red| Peacock Blue and  Purple,Symbian,1.0 GHz ARM11 (1.3GHz after update),Accelerometer| proximity| compass,Yes,Yes,Yes,96,2,0.512,5,1080,140,54.1,3.2,229,2011
Nokia,600,TFT,Black| White| Pink and Lime,Symbian,1.0 GHz,Accelerometer| proximity| compass,Yes,Yes,Yes,100,2,NA,5,1200,240,76.5,3.2,229,NA
Nokia,500,TFT,Black/White with covers in Black| Azure Blue| Coral Red| Purple| Khaki| Orange| Green| Pink| Silver,Symbian,1.0 GHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,93,2,0.256,5,1110,110,84.4,3.2,229,2011
Nokia,N9,AMOLED,Black| Cyan| Magenta| Glossy white,Other,1.0 GHz Cortex A8,Accelerometer| proximity| compass,Yes,Yes,Yes,135,16,1,8,1450,140,86.3,3.9,251,2011
Nokia,C2-06,TFT,Graphite,Other,NA,NA,Yes,Yes,No,115,NA,NA,2,1020,110,90,2.6,154,2011
Nokia,C2-03,TFT,Chrome Black| Golden White,Other,NA,NA,Yes,Yes,No,115,NA,NA,2,1020,70,90,2.6,154,NA
Nokia,C2-02,TFT,Chrome Black| Golden White,Other,NA,NA,Yes,Yes,No,115,NA,NA,2,1020,70,90,2.6,154,2011
Nokia,T7,AMOLED,Black| Lime,Symbian,680 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,NA,0.256,8,1200,240,85.7,3.5,210,2011
Nokia,Oro,AMOLED,Nokia Oro Light| Nokia Oro Dark,Symbian,680 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,132,8,0.256,8,1200,230,82.3,3.5,210,2011
Nokia,X7-00,AMOLED,Dark steel| Silver steel,Symbian,680 MHz ARM 11,Accelerometer| proximity,Yes,Yes,Yes,146,1,0.256,8,1200,180,89.5,4,184,2011
Nokia,C7 Astound,AMOLED,Frosty metal,Symbian,680 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,130,8,0.256,8,1200,220,70,3.5,210,NA
Nokia,C5-03,TFT,Graphite Black| Lime Green| Petrol Blue| Aluminum Grey| Pink/black,Symbian,600 MHz ARM 11,Accelerometer,Yes,Yes,Yes,93,NA,0.128,5,1000,100,74.5,3.2,229,NA
Nokia,E7,AMOLED,Dark Grey| Silver White| Green| Blue| Orange,Symbian,680 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,176,16,0.256,8,1200,150,105,4,184,2011
Nokia,C6-01,AMOLED,Silver Grey| Black,Symbian,680 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,131,NA,0.256,8,1050,170,75.7,3.2,229,NA
Nokia,C7,AMOLED,Charcoal black| Frosty metal| Mahogany brown,Symbian,680 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,130,8,0.256,8,1200,150,70,3.5,210,NA
Nokia,5250,TFT,Dark Grey| Blue| Red| Purple| White,Symbian,434 MHz ARM 11,NA,Yes,Yes,No,107,NA,NA,2,1000,60,71.3,2.8,262,NA
Nokia,X6 8GB,TFT,Azure| Black|  Amethyst,Symbian,434 MHz ARM 11,Accelerometer| proximity,Yes,Yes,Yes,122,8,0.128,5,1320,70,78.1,3.2,229,NA
Nokia,5233,TFT,Black| White; various back covers,Symbian,434 MHz ARM 11,Accelerometer| proximity,Yes,Yes,No,113,NA,0.128,2,1320,100,83.2,3.2,229,NA
Nokia,N8,AMOLED,Dark Grey| Silver White| Green| Blue| Orange| Pink| Bronze,Symbian,680 MHz ARM 11,Accelerometer| proximity| compass,Yes,Yes,Yes,135,16,0.256,12,1200,140,86.5,3.5,210,NA
Nokia,C6,TFT,White| Black,Symbian,434 MHz ARM 11,Accelerometer| proximity,Yes,Yes,Yes,150,NA,NA,5,1200,120,100.6,3.2,229,NA
Nokia,X6 16GB,TFT,Black| Pink on White| Yellow on White,Symbian,434 MHz ARM 11,Accelerometer| proximity,Yes,Yes,Yes,122,16,0.128,5,1320,130,78.1,3.2,229,NA
Nokia,X6,TFT,Blue on White| Red on Black,Symbian,434 MHz ARM 11,Accelerometer| proximity,Yes,Yes,Yes,122,32,0.128,5,1320,130,78.1,3.2,229,NA
Nokia,5235 Comes With Music,TFT,Black| White,Symbian,434 MHz ARM 11,Accelerometer| proximity,Yes,Yes,Yes,115,NA,NA,2,1320,120,88.9,3.2,229,NA
Nokia,6788,TFT,Black| Brown,Symbian,264 MHz ARM 9,Accelerometer,Yes,Yes,Yes,158,4,0.128,5,1200,130,109.6,2.8,143,NA
